type,dateCreated,dateModified,displayOrder,ID,isActive,name
_ClickResearcherProfileTemplate,2015-08-04 20:15:00.000,2015-08-04 20:15:00.000,NULL,ID00000002,1,Rebecca Simms 2014 Biosketch
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000001,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000002,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000003,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000004,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000005,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000006,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000007,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000008,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000009,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000010,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000011,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000012,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000013,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000014,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000015,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000016,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000017,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000018,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000019,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000020,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000021,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000022,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000023,1,
_ClickReservationHours,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000024,1,
_ClickReservationMinutes,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000001,1,
_ClickReservationMinutes,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000002,1,
_ClickReservationMinutes,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000003,1,
_ClickReservationMinutes,2018-02-12 06:00:00.000,2018-02-12 06:00:00.000,NULL,ID00000004,1,
_ClickReservationType,2018-01-01 06:00:00.000,2018-01-01 06:00:00.000,1,ID00000002,1,Asset/Equipment
_ClickReservationType,2018-01-01 06:00:00.000,2018-01-01 06:00:00.000,2,ID00000001,1,Facility
_ClickReservationType,2018-01-01 06:00:00.000,2018-01-01 06:00:00.000,3,ID00000003,1,Inventory
_ClickReservationType,2018-01-01 06:00:00.000,2018-01-01 06:00:00.000,4,ID00000004,1,Other
_ClickReviewType,2018-05-31 05:00:00.000,2018-05-31 05:00:00.000,NULL,committeeReview,1,
_ClickReviewType,2018-05-31 05:00:00.000,2018-05-31 05:00:00.000,NULL,designatedReview,1,
_ClickReviewType,2018-05-31 05:00:00.000,2018-05-31 05:00:00.000,NULL,preReview,1,
_ClickReviewType,2018-05-31 05:00:00.000,2018-05-31 05:00:00.000,NULL,sirbReview,1,
_ClickReviewType,2018-06-11 05:00:00.000,2018-06-11 05:00:00.000,NULL,modificationsReview,1,
_ClickRiskGroup,2014-04-01 05:00:00.000,2014-04-01 05:00:00.000,NULL,ID00000001,1,
_ClickRiskGroup,2014-04-01 05:00:00.000,2014-04-01 05:00:00.000,NULL,ID00000002,1,
_ClickRiskGroup,2014-04-01 05:00:00.000,2014-04-01 05:00:00.000,NULL,ID00000003,1,
_ClickRiskGroup,2014-04-01 05:00:00.000,2014-04-01 05:00:00.000,NULL,ID00000004,1,
_ClickRoutesOfExposure,2014-07-15 05:00:00.000,2014-07-15 05:00:00.000,NULL,Ingestion,1,Ingestion
_ClickRoutesOfExposure,2014-07-15 05:00:00.000,2014-12-15 06:00:00.000,NULL,Inhalation of aerosols,1,Inhalation of aerosols
_ClickRoutesOfExposure,2014-07-15 05:00:00.000,2014-12-15 06:00:00.000,NULL,Mucous membrane,1,Mucous membrane
_ClickRoutesOfExposure,2014-07-15 05:00:00.000,2014-12-15 06:00:00.000,NULL,Percutaneous injuries,1,Percutaneous injuries
_ClickSafetyAmendmentType,2015-01-08 06:00:00.000,2020-04-14 05:00:00.000,1,ID00000002,1,Protocol team member information
_ClickSafetyAmendmentType,2015-01-08 06:00:00.000,2020-04-29 05:00:00.000,2,ID00000001,1,Other parts of the protocol
_ClickSafetyAncillaryReviewStates,NULL,NULL,NULL,Post-Review,1,
_ClickSafetyAncillaryReviewStates,NULL,NULL,NULL,Specialist Review,1,
_ClickSafetyClarificationRequest,2016-08-11 14:14:00.000,2016-08-11 14:14:00.000,NULL,ID00000001,1,
_ClickSafetyClarificationRequest,2017-07-20 18:56:00.000,2017-07-20 18:56:00.000,NULL,00000001,1,
_ClickSafetyClarificationRequest,2018-01-11 18:54:00.000,2018-01-11 18:54:00.000,NULL,ID00000002,1,
_ClickSafetyClarificationRequest,2018-02-01 18:33:00.000,2018-02-01 18:33:00.000,NULL,ID00000003,1,
_ClickSafetyDetermination,2015-01-08 06:00:00.000,2015-01-08 06:00:00.000,NULL,APPROVAL_WITHHELD,1,Approval Withheld
_ClickSafetyDetermination,2015-01-08 06:00:00.000,2015-01-08 06:00:00.000,NULL,APPROVED,1,Approved
_ClickSafetyDetermination,2015-01-08 06:00:00.000,2015-01-08 06:00:00.000,NULL,APPROVED_ADMIN,1,Approved
_ClickSafetyDetermination,2015-01-08 06:00:00.000,2015-01-08 06:00:00.000,NULL,APPROVED_MOD_REQ,1,Modifications Required
_ClickSafetyDetermination,2015-01-08 06:00:00.000,2015-01-08 06:00:00.000,NULL,DEFERRED,1,Deferred
_ClickSafetyDetermination,2016-02-18 06:00:00.000,2016-02-18 06:00:00.000,NULL,NO_ACTION,1,No Action
_ClickSafetyDetermination,2016-02-24 06:00:00.000,2016-02-24 06:00:00.000,NULL,CORRECTIVE_ACTION_REQD,1,Corrective Action Required
_ClickSafetyFindings,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSF001,1,
_ClickSafetyFindings,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSF002,1,
_ClickSafetyFindings,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSF003,1,
_ClickSafetyFindings,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSF004,1,
_ClickSafetyFindings,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSF005,1,
_ClickSafetyFindings,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSF006,1,
_ClickSafetyFindings,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSF007,1,
_ClickSafetyFindings,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSF008,1,
_ClickSafetyFindings,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSF009,1,
_ClickSafetyFindings,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSF010,1,
_ClickSafetyFindings,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSF011,1,
_ClickSafetyFindings,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSF012,1,
_ClickSafetyFindings,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSF013,1,
_ClickSafetyFindingSeverity,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSFSV001,1,Informational
_ClickSafetyFindingSeverity,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,NULL,CSFSV002,1,Deficiency
_ClickSafetyFindingStatus,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,1,CSFS002,1,Corrective Action Pending
_ClickSafetyFindingStatus,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,2,CSFS003,1,Corrective Action Complete
_ClickSafetyFindingStatus,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,3,CSFS004,1,Follow-up Inspection Required
_ClickSafetyFindingStatus,2016-08-04 23:20:00.000,2016-08-04 23:20:00.000,4,CSFS001,1,No Action
_ClickSafetyIncidentSource,2016-01-26 06:00:00.000,2016-02-03 06:00:00.000,1,ID00000001,1,Ad hoc
_ClickSafetyIncidentSource,2016-01-26 06:00:00.000,2016-02-03 06:00:00.000,2,ID00000002,1,Protocol
_ClickSafetyIncidentSource,2016-01-26 06:00:00.000,2016-03-01 06:00:00.000,4,ID00000003,1,Other
_ClickSafetyIncidentSource,2016-03-01 06:00:00.000,2016-03-01 06:00:00.000,3,ID00000004,1,Inspection
_ClickSafetyIncidentType,2016-02-01 06:00:00.000,2016-02-03 06:00:00.000,1,ID00000001,1,Biosafety
_ClickSafetyIncidentType,2016-02-01 06:00:00.000,2016-02-03 06:00:00.000,2,ID00000003,1,Chemical Safety
_ClickSafetyIncidentType,2016-02-01 06:00:00.000,2016-02-03 06:00:00.000,3,ID00000002,1,Radiation Safety
_ClickSafetyIncidentType,2016-02-01 06:00:00.000,2016-02-03 06:00:00.000,4,ID00000004,1,Other
_ClickSafetyNatureOfIncident,2016-08-09 19:22:00.000,2016-08-09 19:22:00.000,NULL,ID00000001,1,Failure to obtain IBC approval
_ClickSafetyNatureOfIncident,2016-08-09 19:22:00.000,2016-08-09 19:22:00.000,NULL,ID00000002,1,Failure to obtain Radiation Safety Committee approval
_ClickSafetyNatureOfIncident,2016-08-09 19:22:00.000,2016-08-09 19:22:00.000,NULL,ID00000003,1,Failure to obtain Chemical Safety Committee approval
_ClickSafetyNatureOfIncident,2016-08-09 19:22:00.000,2016-08-09 19:22:00.000,NULL,ID00000004,1,Failure to obtain Stem Cell Research Oversight Committee approval
_ClickSafetyNatureOfIncident,2016-08-09 19:22:00.000,2016-08-09 19:22:00.000,NULL,ID00000005,1,Failure to follow approved containment conditions
_ClickSafetyNatureOfIncident,2016-08-09 19:22:00.000,2016-08-09 19:22:00.000,NULL,ID00000006,1,Loss of containment
_ClickSafetyNatureOfIncident,2016-08-09 19:22:00.000,2016-08-09 19:22:00.000,NULL,ID00000007,1,Loss of transgenic animal
_ClickSafetyNatureOfIncident,2016-08-09 19:22:00.000,2016-08-09 19:22:00.000,NULL,ID00000008,1,Personnel exposure
_ClickSafetyNatureOfIncident,2016-08-09 19:22:00.000,2016-08-09 19:22:00.000,NULL,ID00000009,1,Spill
_ClickSafetyNatureOfIncident,2016-08-09 19:22:00.000,2016-08-09 19:22:00.000,NULL,ID00000010,1,Other
_ClickSafetyReview,2014-04-01 05:00:00.000,2014-04-01 05:00:00.000,1,STD00000001,1,
_ClickSafetyReview,2014-04-01 05:00:00.000,2014-04-01 05:00:00.000,2,STD00000002,1,
_ClickSafetyReview,2014-04-01 05:00:00.000,2014-04-01 05:00:00.000,3,STD00000003,1,
_ClickSafetyReview,2014-04-01 05:00:00.000,2014-04-01 05:00:00.000,4,STD00000004,1,
_ClickSafetyReviewType,2014-12-17 06:00:00.000,2014-12-17 06:00:00.000,NULL,ID00000001,1,Full Committee Review
_ClickSafetyReviewType,2014-12-17 06:00:00.000,2014-12-17 06:00:00.000,NULL,ID00000002,1,Administrative Review
_ClickSafetySettings,2015-07-21 19:57:00.000,2016-09-14 22:31:00.000,NULL,ID00000001,1,
_ClickSafetyType,2015-01-16 15:39:00.000,2015-01-16 15:39:00.000,1,1,1,IBC
_ClickSafetyType,2015-01-16 15:39:00.000,2015-01-16 15:39:00.000,2,2,1,Radiation
_ClickSafetyType,2015-01-16 15:39:00.000,2015-01-16 15:39:00.000,3,3,1,Chemical
_ClickSearchDatabases,NULL,NULL,NULL,ID00000002,1,pubmed
_ClickSearchDatabases,NULL,NULL,NULL,ID00000004,1,AALAS Learning Library
_ClickSearchDatabases,NULL,NULL,NULL,ID00000006,1,database
_ClickSearchDatabases,NULL,NULL,NULL,ID00000008,1,https://www.ncbi.nlm.nih.gov/pubmed/
_ClickSearchDatabases,NULL,NULL,NULL,ID00000010,1,https://www.ncbi.nlm.nih.gov/pubmed
_ClickSearchDatabases,NULL,NULL,NULL,ID00000012,1,Database 2
_ClickSearchDatabases,NULL,NULL,NULL,ID00000016,1,DB
_ClickSearchDatabases,NULL,NULL,NULL,ID00000018,1,xxx
_ClickSearchDatabases,2019-03-25 17:35:00.000,2019-03-25 17:35:00.000,NULL,ID00000014,1,xx
_ClickSeverityLevel,2014-06-03 05:00:00.000,2014-06-03 05:00:00.000,NULL,ID00000001,1,Significant
_ClickSeverityLevel,2014-06-03 05:00:00.000,2014-06-03 05:00:00.000,NULL,ID00000002,1,Minor
_ClickSolution,2013-08-01 05:00:00.000,2013-08-01 05:00:00.000,NULL,COI,1,COI
_ClickSolution,2013-08-01 05:00:00.000,2013-08-01 05:00:00.000,NULL,IACUC,1,IACUC
_ClickSolution,2013-08-01 05:00:00.000,2013-08-01 05:00:00.000,NULL,IRB,1,IRB
_ClickSolution,2014-01-08 06:00:00.000,2014-01-08 06:00:00.000,NULL,Agreements,1,Agreements
_ClickSolution,2014-03-19 05:00:00.000,2014-03-19 05:00:00.000,NULL,Safety,1,Safety
_ClickSolution,2014-04-01 05:00:00.000,2014-04-01 05:00:00.000,NULL,CTMS,1,CTMS
_ClickSolution,2014-05-20 05:00:00.000,2014-05-20 05:00:00.000,NULL,Grants,1,Grants
_ClickSolution,2015-02-12 06:00:00.000,2015-02-12 06:00:00.000,NULL,FacilityManagement,1,Facility Management
_ClickSolution,2017-10-06 05:00:00.000,2017-11-10 06:00:00.000,NULL,AnimalOperations,1,Animal Operations
_ClickSolution,2017-10-17 05:00:00.000,2017-10-17 05:00:00.000,NULL,GlobalCommon,1,Global Common
_ClickSolution,2017-10-17 05:00:00.000,2017-10-17 05:00:00.000,NULL,SF424,1,SF424
_ClickSpecies,2015-01-16 15:12:00.000,2015-01-16 15:12:00.000,NULL,ISID00000001,1,
_ClickSpecies,2015-01-16 15:12:00.000,2015-01-16 15:12:00.000,NULL,ISID00000002,1,
_ClickSpecies,2015-01-16 15:12:00.000,2015-01-16 15:12:00.000,NULL,ISID00000003,1,
_ClickSpecies,2015-01-16 15:12:00.000,2015-01-16 15:12:00.000,NULL,ISID00000004,1,
_ClickSpecies,2015-01-16 15:12:00.000,2015-01-16 15:12:00.000,NULL,ISID00000005,1,
_ClickSpecies,2015-01-16 15:12:00.000,2015-01-16 15:12:00.000,NULL,ISID00000006,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000007,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000008,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000009,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000010,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000011,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000012,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000013,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000014,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000015,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000016,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000017,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000018,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000019,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000020,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000021,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000022,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000023,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000024,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000025,1,
_ClickSpecies,2015-01-16 16:22:00.000,2015-01-16 16:22:00.000,NULL,ISID00000026,1,
_ClickStrain,2015-01-16 15:12:00.000,2015-01-16 15:12:00.000,NULL,ID00000001,1,
_ClickStrain,2015-01-16 15:12:00.000,2015-01-16 15:12:00.000,NULL,ID00000002,1,
_ClickStrain,2015-01-16 15:12:00.000,2015-01-16 15:12:00.000,NULL,ID00000003,1,
_ClickStrain,2015-01-16 15:12:00.000,2015-01-16 15:12:00.000,NULL,ID00000004,1,
_ClickStrain,2015-01-16 15:12:00.000,2015-01-16 15:12:00.000,NULL,ID00000005,1,
_ClickStrain,2015-01-16 15:12:00.000,2015-01-16 15:12:00.000,NULL,ID00000006,1,
_ClickStrain,2016-05-11 15:23:00.000,2016-05-11 15:23:00.000,NULL,ID00000007,1,
_ClickStrain,2016-05-11 15:23:00.000,2016-05-11 15:23:00.000,NULL,ID00000008,1,
_ClickStrain,2016-05-11 15:23:00.000,2016-05-11 15:23:00.000,NULL,ID00000009,1,
_ClickStrain,2016-05-11 15:23:00.000,2016-05-11 15:23:00.000,NULL,ID00000010,1,
_ClickStrain,2016-05-11 15:23:00.000,2016-05-11 15:23:00.000,NULL,ID00000011,1,
_ClickStrain,2016-05-11 15:23:00.000,2016-05-11 15:23:00.000,NULL,ID00000012,1,
_ClickStrain,2016-05-11 15:23:00.000,2016-05-11 15:23:00.000,NULL,ID00000013,1,
_ClickStrain,2016-05-11 15:23:00.000,2016-05-11 15:23:00.000,NULL,ID00000014,1,
_ClickStrain,2016-09-14 21:40:00.000,2016-09-14 21:40:00.000,NULL,ID00000015,1,
_ClickSubjectTypes,2014-04-01 05:00:00.000,2014-05-20 05:00:00.000,10,ID00000010,1,Plant Pathogens
_ClickSubjectTypes,2014-04-01 05:00:00.000,2015-03-19 05:00:00.000,1,ID00000004,1,Tissues Blood or Body Fluids
_ClickSubjectTypes,2014-04-01 05:00:00.000,2015-03-19 05:00:00.000,2,ID00000005,1,Primary Cells or Cell Lines
_ClickSubjectTypes,2014-04-01 05:00:00.000,2015-03-19 05:00:00.000,3,ID00000006,1,Bacteria Yeasts Fungi or Parasites
_ClickSubjectTypes,2014-04-01 05:00:00.000,2015-03-19 05:00:00.000,4,ID00000007,1,Viruses or Prions
_ClickSubjectTypes,2014-04-01 05:00:00.000,2015-03-19 05:00:00.000,5,ID00000008,1,Select Agents or Toxins
_ClickSubjectTypes,2014-04-01 05:00:00.000,2015-03-19 05:00:00.000,6,ID00000009,1,Recombinant or Synthetic Nucleic Acids
_ClickSubjectTypes,2014-04-01 05:00:00.000,2015-03-19 05:00:00.000,7,ID00000001,1,Human Research Participants
_ClickSubjectTypes,2014-04-01 05:00:00.000,2015-03-19 05:00:00.000,8,ID00000002,1,Animals
_ClickSubjectTypes,2014-04-01 05:00:00.000,2015-03-19 05:00:00.000,9,ID00000003,1,Genetically Modified Animals
_ClickSubjectTypes,2014-05-20 05:00:00.000,2014-05-20 05:00:00.000,11,ID00000011,1,Other
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,1,ID00000001,1,Analgesic
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,2,ID00000002,1,Anesthetic
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,3,ID00000003,1,Antibiotic
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,4,ID00000004,1,Antifungal Agent
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,5,ID00000005,1,Bacteria
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,6,ID00000006,1,Biological Hazard
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,7,ID00000007,1,Carcinogen
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,8,ID00000008,1,Cell Line
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,9,ID00000009,1,Chemical Agent
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,10,ID00000010,1,Chemical Hazard
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,11,ID00000011,1,Controlled Substance
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,12,ID00000012,1,Feed Additive
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,13,ID00000013,1,Infectious Agent
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,14,ID00000014,1,Paralytic Agent
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,15,ID00000015,1,Parasite
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,16,ID00000016,1,Pesticide
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,17,ID00000017,1,Pharmaceutical Grade
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,18,ID00000018,1,Radioactive Agent
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,19,ID00000019,1,Radioisotope
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,20,ID00000020,1,Toxicant
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,21,ID00000021,1,Toxin
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,22,ID00000022,1,Virus
_ClickSubstanceCharacteristics,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,23,ID00000023,1,Other
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000001,1,Aerosol
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000002,1,Epicutaneous
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000003,1,Epidural
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000004,1,Gavage
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000005,1,Intracerebral
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000006,1,Intradermal
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000007,1,Intramuscular
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000008,1,Intranasal
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000009,1,Intraocular
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000010,1,Intraosseous
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000011,1,Intraperitoneal
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000012,1,Intrathecal
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000013,1,Intratracheal
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000014,1,Intravenous
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000015,1,Oral
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000016,1,Other
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000017,1,Subcutaneous
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000018,1,Transcorneal
_ClickSubstanceRoute,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,ID00000019,1,Transdermal
_ClickSurgeryType,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,Major,1,
_ClickSurgeryType,2015-01-16 15:36:00.000,2015-01-16 15:36:00.000,NULL,Minor,1,
_ClickTag,2015-01-16 15:35:00.000,2015-01-16 15:35:00.000,NULL,AWR,1,
_ClickTag,2015-01-16 15:35:00.000,2015-01-16 15:35:00.000,NULL,NIH,1,
_ClickTag,2015-01-16 15:35:00.000,2015-01-16 15:35:00.000,NULL,NSF,1,
_ClickTag,2015-01-16 15:35:00.000,2015-01-16 15:35:00.000,NULL,PHS Policy,1,
_ClickTag,2015-01-16 15:35:00.000,2015-01-16 15:35:00.000,NULL,Request revisions,1,
_ClickTag,2015-01-16 15:35:00.000,2015-01-16 15:35:00.000,NULL,The Guide,1,
_ClickTrackAnimalsType,2020-01-29 06:00:00.000,2020-01-29 06:00:00.000,1,ID00000001,1,Track all species
_ClickTrackAnimalsType,2020-01-29 06:00:00.000,2020-01-29 06:00:00.000,2,ID00000002,1,Do not track any species
_ClickTrackAnimalsType,2020-01-29 06:00:00.000,2020-01-29 06:00:00.000,3,ID00000003,1,Only track USDA covered species
_ClickTrainingIntegrationExecutionType,2013-11-27 06:00:00.000,2013-11-27 06:00:00.000,NULL,Automated,1,
_ClickTrainingIntegrationExecutionType,2013-11-27 06:00:00.000,2013-11-27 06:00:00.000,NULL,Manual,1,
_ClickTrainingIntegrationTrainingCourse,NULL,NULL,NULL,ID00000001,1,
_ClickTrainingIntegrationTrainingCourse,NULL,NULL,NULL,ID00000002,1,
_ClickTrainingIntegrationTrainingCourse,NULL,NULL,NULL,ID00000003,1,
_ClickTrainingIntegrationTrainingCourse,NULL,NULL,NULL,ID00000004,1,
_ClickTrainingIntegrationTrainingCourse,NULL,NULL,NULL,ID00000005,1,
_ClickTrainingIntegrationTrainingCourse,NULL,NULL,NULL,ID00000006,1,
_ClickTrainingIntegrationTrainingCourse,NULL,NULL,NULL,ID00000007,1,
_ClickTrainingIntegrationTrainingCourse,NULL,NULL,NULL,ID00000008,1,
_ClickTrainingIntegrationTrainingCourse,NULL,NULL,NULL,ID00000009,1,
_ClickTrainingIntegrationTrainingCourse,NULL,NULL,NULL,ID00000010,1,
